household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
247773;some;all;1;7;4941.9297725206925;247773
261711;some;all;1;7;5744.973678298344;261711
269459;some;all;1;7;5661.783817654348;269459
292120;some;all;1;7;5123.060075696567;292120
310103;all;all;1;7;4630.606090195489;310103
329417;some;all;1;7;5627.384368302024;329417
2970;none;none;0;0;2003.8546898608192;2970
21587;none;none;0;0;3728.934774861028;21587
42818;none;none;0;0;6761.41272922589;42818
65567;none;none;0;0;5158.792258834186;65567
69541;none;none;0;0;4739.412988889946;69541
75016;none;none;0;0;4328.6602590510065;75016
75680;none;none;0;0;8574.333111983797;75680
84441;none;none;0;0;4039.7462772477083;84441
84864;none;none;0;0;1526.8033422718156;84864
105227;none;none;0;0;7308.7256920241125;105227
115133;none;none;0;0;4379.5684706543325;115133
209144;none;none;0;0;2973.1472520034563;209144
220996;none;none;0;0;8229.518591047348;220996
261467;none;none;0;0;3746.5390865702475;261467
263025;none;none;0;0;7735.2376367333145;263025
271245;none;none;0;0;891.4150508552348;271245
301505;none;none;0;0;3188.4298765669437;301505
328900;none;none;0;0;3156.1871146622625;328900
329944;none;none;0;0;3837.4076725653495;329944
347691;none;none;0;0;3265.5371672459787;347691
375329;none;none;0;0;347.04398701901255;375329
1111589;all;none;1;0;2151.9172091503706;1111589
1208373;all;none;2;0;2056.093084481181;1208373
959831;none;none;0;0;8516.634852769665;959831
971990;none;none;0;0;2822.776830459581;971990
974936;none;none;0;0;1242.108720368426;974936
975515;none;none;0;0;4992.386640667765;975515
3112;some;some;1;1;6522.450854616683;3112
545072;some;some;1;1;6263.098507585605;545072
912162;some;some;1;1;9569.49767404852;912162
930307;some;some;1;1;6629.863506417456;930307
945304;some;some;2;1;6019.519640164829;945304
945987;some;some;2;1;6002.0896922790225;945987
962649;all;some;3;1;6248.0845332341405;962649
972363;some;some;1;1;7916.737398197576;972363
974746;some;some;2;1;6177.662017801065;974746
1037980;some;some;1;1;7086.707611105432;1037980
1077792;some;some;2;1;6887.551159012526;1077792
1079781;all;some;2;1;6563.535776399169;1079781
1118482;some;some;1;1;6433.104663548583;1118482
1124932;some;some;3;1;8132.683140348303;1124932
1130491;some;some;2;1;8596.202098773789;1130491
1160518;some;some;2;1;8896.734969923116;1160518
1202502;some;some;2;1;7077.742487540255;1202502
1215586;some;some;1;1;6326.68385000295;1215586
1224636;some;some;1;1;503.8655986360447;1224636
1247456;some;some;2;1;6073.629957128284;1247456
365235;some;some;2;2;2605.817229367785;365235
936643;all;some;3;1;6676.125656009822;936643
943837;some;some;1;1;6686.226023959019;943837
956803;some;some;1;1;6817.205883239029;956803
957045;some;some;1;1;6669.188201596333;957045
957101;some;some;1;1;9890.292721969052;957101
974943;some;some;1;1;7184.7472048166965;974943
1053148;some;some;1;1;6167.484174149982;1053148
1077540;some;some;1;1;8743.496299535534;1077540
1128155;some;some;1;1;8971.200798817066;1128155
1128811;some;some;1;1;7372.717995788441;1128811
1130892;some;some;1;1;6851.863535993864;1130892
1139281;all;some;2;1;6108.133662342224;1139281
1204286;some;some;1;1;8999.853174800939;1204286
1229631;some;some;2;1;8412.187462951964;1229631
1240387;some;some;2;1;6421.502311030303;1240387
98161;all;none;2;0;6075.786190274634;98161
316133;all;none;3;0;1229.0715321926937;316133
362150;all;none;1;0;1252.7860869714698;362150
22700;some;some;1;1;78.2192378056135;22700
32307;some;some;1;1;1745.2031362913658;32307
37795;some;some;1;1;1668.7926857827406;37795
69285;all;some;2;1;6125.467542438684;69285
74136;some;some;1;1;12753.988714218682;74136
75708;some;some;2;1;1511.0940397456616;75708
92403;all;some;2;1;1763.8734872474947;92403
109251;some;some;1;1;1755.4640865284146;109251
177214;all;all;2;1;1699.4810742771408;177214
214320;some;some;1;1;6527.72106244579;214320
215321;all;all;1;1;1644.2201977155478;215321
215613;some;some;1;1;1538.307580562134;215613
224450;some;some;1;1;9829.974382570454;224450
248822;all;all;3;1;597.1073837222971;248822
249077;some;some;1;1;1779.2489207107312;249077
256878;all;all;1;1;1606.9867296563575;256878
262540;all;some;3;1;6800.482674366418;262540
265656;some;some;1;1;1546.5179897517376;265656
268375;some;some;1;1;1603.5951178184014;268375
275628;some;some;2;1;7514.963414937247;275628
305681;all;some;1;1;1502.275998695247;305681
342213;some;some;1;1;1657.0779019535653;342213
3280;all;some;2;2;4369.303718876002;3280
942479;some;some;2;2;5923.940119431383;942479
960698;all;some;2;2;4233.330159974617;960698
975773;some;some;1;2;4641.548730912961;975773
1102388;some;some;1;2;5701.714297534929;1102388
1108832;some;all;1;2;4427.435497550747;1108832
1118671;some;some;1;2;5888.901649268449;1118671
1229234;some;some;1;2;5859.97699504268;1229234
22306;all;all;1;4;5423.251294681277;22306
49745;all;all;1;4;5375.594018263721;49745
58783;all;all;2;4;4133.755814982869;58783
66328;all;some;3;4;4937.538613728517;66328
68354;all;all;1;4;4082.7070841134105;68354
68737;all;all;2;4;5446.732364934585;68737
74198;some;all;1;4;5156.271543852662;74198
74868;all;all;2;4;4941.873153016054;74868
75843;all;some;2;4;5229.867670754845;75843
81788;all;all;3;4;5900.866362448895;81788
92090;all;all;3;4;5427.144650527937;92090
96311;all;all;3;4;4029.966463901941;96311
96586;all;all;1;4;4024.574048221677;96586
209025;all;all;3;4;4439.133608780366;209025
211576;some;some;1;4;8065.57890507393;211576
214143;all;all;2;4;4015.972160830306;214143
228196;all;some;2;4;4880.098367227797;228196
233575;all;all;2;4;4617.733003607397;233575
240717;all;all;1;4;4206.201313560412;240717
248504;all;all;1;4;5799.024309613716;248504
248872;all;all;1;4;4356.450314143394;248872
262889;all;all;2;4;4653.135538941954;262889
270251;some;all;1;4;4876.955518192633;270251
275136;all;all;2;4;4684.551671420533;275136
275179;all;all;1;4;4892.062491720132;275179
275721;all;all;2;4;4818.122849998694;275721
282644;some;some;1;4;5203.736803454717;282644
284272;all;all;1;4;4113.683357343912;284272
291370;all;all;2;4;4096.603623484972;291370
292704;all;all;3;4;5711.997787025613;292704
302272;some;some;1;4;4750.368495229166;302272
303029;all;all;3;4;5345.63968750807;303029
303768;all;all;2;4;5049.136813505139;303768
335209;all;all;3;4;4696.174740615061;335209
372444;some;all;1;4;4135.699481508486;372444
981842;some;some;2;2;5593.127371367135;981842
1123740;some;some;1;2;4184.944924909985;1123740
3729;some;some;1;1;2506.779629828105;3729
8405;all;some;1;1;2723.467252045532;8405
10681;all;some;3;1;1932.149138641315;10681
52882;some;some;1;1;1987.5773216928797;52882
86199;all;some;2;1;2594.0034467975506;86199
87722;all;some;1;1;2792.4490523012287;87722
99665;all;some;3;1;1819.345727901359;99665
99863;some;some;1;1;6694.65234896349;99863
100776;some;some;1;1;6986.246953181006;100776
111636;all;some;2;1;8536.922822142815;111636
112341;all;some;2;1;9394.345996525873;112341
129365;all;all;2;1;874.04204573633;129365
149840;all;some;1;1;2609.7818209890565;149840
150634;all;some;2;1;1984.213058956957;150634
165911;some;some;1;1;2881.956015514657;165911
171978;all;some;2;1;9537.44139961716;171978
172126;all;some;2;1;8365.762304414495;172126
206535;some;some;1;1;107.45877841470556;206535
237246;all;some;2;1;2949.1922628632533;237246
239566;some;some;1;1;7103.152704442131;239566
242662;some;some;1;1;8635.61136936933;242662
254351;all;some;1;1;2742.607379199568;254351
272278;all;some;2;1;607.7704154483673;272278
273399;all;some;3;1;8664.926479467144;273399
280172;all;some;2;1;2845.955748237521;280172
306433;all;some;1;1;7214.660317844246;306433
313078;all;some;1;1;2913.70949918078;313078
333429;all;some;1;1;1941.5081609746544;333429
353889;some;some;2;1;9594.670243647945;353889
15176;all;all;3;3;2981.377882523478;15176
936211;some;all;2;3;2513.934682749075;936211
983226;all;all;1;3;2693.0144286679697;983226
984860;all;all;2;3;2780.5224493922565;984860
998713;some;all;2;3;2910.868208639103;998713
1051953;all;all;2;3;2880.6661489862763;1051953
1097972;some;all;1;3;2941.9472343181546;1097972
1124049;some;all;1;3;2975.8152747729146;1124049
1129466;all;all;2;3;2959.707547792772;1129466
1251678;some;all;1;3;2685.880358705968;1251678
1268418;all;all;2;3;2728.0290944026315;1268418
3799;some;some;1;2;3233.4606529111256;3799
158296;all;some;3;2;3845.414049426087;158296
15319;some;some;1;2;3313.782040986125;15319
317106;all;some;1;2;3169.809501283695;317106
3853;some;some;1;2;8316.138916377065;3853
15187;all;none;2;0;6125.281795363585;15187
974650;some;none;1;0;7353.3329877868055;974650
983768;some;none;2;0;9721.339356893108;983768
1051833;some;none;2;0;9881.223713609415;1051833
1107682;some;none;3;0;6161.414327177692;1107682
15380;all;some;2;2;6043.038898288155;15380
25515;some;some;2;2;7240.05110042195;25515
25700;some;some;2;2;7090.381889431457;25700
39494;some;some;3;2;9260.516465859573;39494
945833;all;all;2;2;7063.939811923205;945833
955732;some;some;2;2;6575.004893553814;955732
979045;some;some;1;2;6249.242468234672;979045
1056104;some;some;2;2;6111.547074108387;1056104
4734;none;some;0;1;3328.2630637827597;4734
7071;none;all;0;1;653.7167195428966;7071
14287;none;all;0;1;1916.4805745522433;14287
17915;none;some;0;1;3266.172082710221;17915
51053;none;some;0;1;7099.221879508801;51053
80754;none;some;0;1;4254.234442979486;80754
111956;none;some;0;1;7972.15002299151;111956
122347;none;some;0;1;2880.4398296619283;122347
155419;none;some;0;1;3266.6258343122286;155419
272148;none;some;0;1;5883.092028484971;272148
317008;none;some;0;1;3313.003600780715;317008
983638;some;none;1;0;8876.992860723287;983638
13812;all;some;3;2;13561.98751316914;13812
28730;some;some;1;2;10732.426586871276;28730
192845;all;all;2;2;903.2361416417998;192845
177724;all;some;3;1;3501.1077210330154;177724
238530;all;some;2;1;8164.015139349793;238530
295722;some;some;2;1;3095.252871214856;295722
358626;all;some;2;1;3753.439062093843;358626
1072714;all;all;2;2;3187.0384517410857;1072714
1162146;all;all;2;2;3572.2291072681355;1162146
1222078;all;all;2;2;3388.3734166810564;1222078
4057;some;some;2;2;4106.267028415009;4057
33375;some;some;2;2;4287.731334561914;33375
87131;all;some;1;2;4877.249304508035;87131
133342;some;some;1;2;4488.8711962325215;133342
204948;some;some;1;2;4422.83079213783;204948
217907;some;some;1;2;5837.294948319133;217907
354177;some;some;2;2;4042.9914819029705;354177
1030261;some;all;3;7;4120.108666087766;1030261
4099;some;some;2;2;2843.64314447754;4099
1056030;all;all;1;2;2787.560138637616;1056030
1266534;some;all;1;2;2724.0070449695622;1266534
983301;all;all;3;1;2600.387681517668;983301
1057883;all;some;3;1;2874.578265905222;1057883
1071510;some;some;1;1;2737.1420688504627;1071510
1051700;all;all;1;2;2670.766855103371;1051700
9785;none;none;0;0;4540.451619794018;9785
25647;none;none;0;0;2128.3940742091395;25647
32947;none;none;0;0;2454.7268753902663;32947
80835;none;none;0;0;2068.5804475203513;80835
154292;none;none;0;0;3943.9370995466547;154292
171899;none;none;0;0;2380.9420308815147;171899
207916;none;none;0;0;1183.0101945341146;207916
229412;none;none;0;0;2007.2628440832987;229412
237466;none;none;0;0;6700.646258799718;237466
242602;none;none;0;0;3544.115812834102;242602
272239;none;none;0;0;3619.2242118763124;272239
306929;none;none;0;0;6735.355776116088;306929
338900;none;none;0;0;1725.4351574992484;338900
355929;none;none;0;0;4425.539812158648;355929
371835;none;none;0;0;2431.6079875190067;371835
4191;all;some;3;1;4468.051899032974;4191
51136;some;some;1;1;4517.007872420236;51136
112962;some;some;1;1;5892.858771754126;112962
159202;all;some;1;1;4623.488111276805;159202
180493;all;all;1;1;5027.976067126903;180493
197039;some;some;1;1;4394.702622167315;197039
204799;all;some;3;1;5910.0485201675;204799
205176;all;some;2;1;5337.145626517376;205176
208651;all;some;1;1;4315.202287217875;208651
369298;all;some;2;1;4033.639802794064;369298
371234;all;all;3;1;4159.127263603342;371234
935428;none;none;0;0;2941.7103680329756;935428
945485;none;none;0;0;2475.6341130109645;945485
957419;none;none;0;0;3192.0214469712373;957419
963015;none;none;0;0;9536.104090007764;963015
1084244;none;none;0;0;2684.248714974185;1084244
25518;some;some;1;2;4887.242661644553;25518
713026;some;some;2;2;4723.838302445528;713026
964178;all;some;1;2;4162.182755343942;964178
1045176;some;some;2;2;5713.940108235142;1045176
1056479;some;some;2;2;5636.054894400828;1056479
642963;some;all;2;4;4664.476090763078;642963
1003008;some;all;1;4;5018.043420436246;1003008
1138766;some;all;2;4;4198.118332142692;1138766
1194286;some;all;1;4;4842.264563512748;1194286
1228926;some;all;2;4;4708.94517608198;1228926
4414;some;all;1;6;3436.0307571299254;4414
39545;all;all;2;6;3459.83402042318;39545
89233;some;all;1;6;3444.79807325578;89233
99523;all;all;3;6;3657.831462847115;99523
229246;all;all;1;6;3211.68292283355;229246
309060;all;all;3;6;3761.8616975943164;309060
339028;some;all;1;6;6218.39088330184;339028
4656;some;some;1;1;5126.975006108249;4656
4951;all;all;1;1;4109.334471613596;4951
9590;all;all;1;1;4563.291280669998;9590
13832;all;some;1;1;5096.5295950506115;13832
21266;all;some;1;1;5066.606791763725;21266
28968;some;some;2;1;5216.495734094915;28968
43916;some;some;1;1;4765.847018812547;43916
81049;some;some;2;1;4887.273935440425;81049
87012;all;some;3;1;5053.678285065565;87012
96686;some;some;1;1;4132.044580071388;96686
100645;all;some;1;1;4132.118209651343;100645
111481;all;some;1;1;4113.5918196181465;111481
125538;all;some;2;1;5208.970017225475;125538
141270;all;some;1;1;7214.167606775478;141270
142331;all;some;2;1;522.12645122841;142331
154342;all;some;2;1;4097.279729967846;154342
154715;some;some;1;1;5862.735376332335;154715
155910;all;some;2;1;5926.391391611556;155910
165637;all;some;1;1;4556.215375788884;165637
165955;some;some;1;1;4157.485433063634;165955
196884;all;some;1;1;4488.413751412695;196884
204954;all;some;2;1;5534.150592470946;204954
238947;all;some;1;1;5031.318946515639;238947
242188;all;some;1;1;4499.83360685669;242188
244502;all;some;2;1;5042.3010072882125;244502
279027;some;some;1;1;5271.888021203405;279027
297959;all;some;2;1;4063.8906916550204;297959
299153;all;some;2;1;5818.110256077847;299153
323086;all;some;1;1;4985.597901782199;323086
349527;all;some;2;1;4991.596017716247;349527
362784;all;some;1;1;4941.925657399308;362784
367223;all;some;2;1;4797.026171193653;367223
368533;all;some;2;1;4197.014235333723;368533
378356;all;some;2;1;4215.939517887187;378356
97628;all;none;2;0;5834.551838447671;97628
176971;all;none;1;0;4867.749506774847;176971
196976;some;none;2;0;5167.2814622993465;196976
313311;some;none;1;0;5430.6915402873365;313311
338835;all;none;3;0;5860.671217187936;338835
1258621;all;all;2;2;3398.5840744581046;1258621
1330013;some;some;1;2;3671.5267739022074;1330013
1038294;some;none;1;0;3316.703258147012;1038294
1112358;all;none;2;0;3705.142974081467;1112358
1121714;all;none;2;0;3785.3926606378213;1121714
1160243;some;none;1;0;3297.9033514656285;1160243
1187089;some;none;1;0;438.96322551180225;1187089
1234617;all;none;3;0;3721.1013768002194;1234617
1391694;all;none;1;0;3432.4000874076496;1391694
4908;none;none;0;0;2793.3737670617356;4908
14824;none;none;0;0;3757.4141653244187;14824
122181;none;none;0;0;6618.52698797875;122181
124995;none;none;0;0;3891.808589622083;124995
156670;none;none;0;0;10294.53978429345;156670
165609;none;none;0;0;2432.130052850102;165609
205429;none;none;0;0;1826.3138969028223;205429
311688;none;none;0;0;8041.836556202626;311688
312150;none;none;0;0;5575.158169427772;312150
349466;none;none;0;0;1638.3080047380304;349466
371606;none;none;0;0;7369.001099388533;371606
87250;all;some;2;1;2989.2860637327694;87250
112036;all;some;1;1;8196.953998609586;112036
189575;all;some;2;1;2605.626651005963;189575
202655;all;some;2;1;2748.7781739896186;202655
297954;all;some;1;1;2977.669012235656;297954
316529;all;some;2;1;7557.461159630042;316529
353869;all;some;2;1;2748.7446855107264;353869
366445;all;some;1;1;2562.68625470069;366445
10336;all;none;2;0;2963.3058672746797;10336
78960;some;none;1;0;2829.0354886287323;78960
86708;some;none;2;0;2942.843627837772;86708
86745;some;none;1;0;2812.812107840456;86745
110698;some;none;1;0;11530.542233471173;110698
133290;all;none;2;0;2647.888592216619;133290
158369;all;none;3;0;1810.3758724334582;158369
174513;all;none;3;0;2547.1413114118004;174513
206345;some;none;2;0;2585.4891465768983;206345
208103;all;none;2;0;1807.150374621835;208103
237395;some;none;2;0;7381.850139732404;237395
296573;some;none;1;0;2603.436920100647;296573
338310;all;none;3;0;1865.2500348664669;338310
5055;some;some;1;1;1733.963626027727;5055
111290;some;some;1;1;6900.455028070104;111290
144423;all;all;1;1;1640.419152883641;144423
149352;all;some;2;1;1531.9789936719962;149352
151071;some;some;1;1;1742.4036309678027;151071
196253;all;some;3;1;7277.860996499351;196253
243401;some;some;1;1;11371.927328537407;243401
251749;all;some;3;1;1613.4726817124408;251749
253770;all;all;2;1;1555.5997970548965;253770
309171;all;all;2;1;1791.633294651122;309171
338224;some;some;1;1;1523.9892486632157;338224
379919;all;all;3;1;1775.6822233206883;379919
120654;all;none;3;0;1537.2871242140734;120654
158666;all;none;1;0;1679.5388034949585;158666
