person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
170901;75563;Y20-24;True;female;S;False;False;170901;4294
120544;75563;Y20-24;True;female;G;True;False;120544;47949
147300;75563;Y20-24;False;female;F;True;False;147300;26059
364330;76071;Y20-24;False;female;NAP;False;False;364330;4294
121231;76071;Y20-24;False;female;J;False;False;121231;20035
122096;76071;Y20-24;True;female;O;False;True;122096;32337
147691;76071;Y20-24;True;female;I;False;False;147691;37857
282629;83086;Y20-24;False;female;C;False;False;282629;4294
130295;83086;Y20-24;True;female;N;True;False;130295;24408
2857293;83086;Y50-54;False;male;NAP;True;False;2857293;27920
329887;85371;Y20-24;False;female;NAP;False;False;329887;4294
133686;85371;Y20-24;True;female;R;True;False;133686;31520
172931;90897;Y20-24;True;female;H;False;False;172931;4294
140824;90897;Y20-24;False;female;J;True;False;140824;19994
260006;104981;Y20-24;False;female;H;False;False;260006;4294
162308;104981;Y20-24;False;female;G;False;False;162308;37450
336224;139172;Y20-24;False;female;NAP;False;False;336224;4294
373357;139172;Y20-24;False;female;NAP;False;True;373357;37367
230065;139172;Y20-24;True;female;K;True;False;230065;37518
248992;139172;Y20-24;True;female;I;False;False;248992;6976
246684;146018;Y20-24;False;female;I;False;False;246684;4294
2846185;146018;Y50-54;True;male;A;False;False;2846185;37830
329881;167999;Y20-24;False;female;NAP;False;False;329881;4294
319212;167999;Y20-24;False;female;Q;True;True;319212;46829
300625;167999;Y20-24;True;female;I;True;True;300625;48720
316286;173323;Y20-24;True;female;C;False;False;316286;4294
329024;177082;Y20-24;False;female;NAP;False;False;329024;4294
328965;177082;Y20-24;False;female;NAP;True;False;328965;21159
496839;212051;Y25-29;True;female;N;False;False;496839;4294
406965;212051;Y25-29;True;female;M;False;True;406965;17485
1266149;212051;Y35-39;False;female;I;True;False;1266149;38588
411228;215647;Y25-29;True;female;S;False;False;411228;4294
1266148;215647;Y35-39;False;female;I;True;False;1266148;24777
414704;218435;Y25-29;True;female;C;False;False;414704;4294
663368;218435;Y25-29;True;female;M;False;True;663368;40040
510622;218435;Y25-29;False;female;K;True;True;510622;11081
741577;218435;Y25-29;False;female;NAP;True;True;741577;21226
511466;219630;Y25-29;False;female;N;False;False;511466;4294
432146;219630;Y25-29;False;female;J;False;True;432146;47974
432056;219630;Y25-29;False;female;I;True;False;432056;16978
415953;219630;Y25-29;True;female;N;True;False;415953;40030
432197;219630;Y25-29;True;female;K;True;False;432197;22329
631639;224480;Y25-29;True;female;O;False;False;631639;4294
422851;224480;Y25-29;False;female;NAP;False;True;422851;48225
663274;224480;Y25-29;False;female;L;True;True;663274;48110
1500705;224480;Y35-39;False;female;Q;False;True;1500705;37385
460638;247377;Y25-29;True;female;N;False;False;460638;4294
459139;247377;Y25-29;False;female;A;True;True;459139;40213
459735;247377;Y25-29;False;female;H;True;False;459735;48195
481121;248438;Y25-29;False;female;H;False;False;481121;4294
482331;248438;Y25-29;False;female;Q;True;False;482331;29269
718950;248438;Y25-29;False;female;NAP;True;True;718950;11081
539729;248438;Y25-29;True;female;J;True;False;539729;11039
460317;248438;Y25-29;True;female;K;True;False;460317;17237
488025;265024;Y25-29;False;female;M;False;False;488025;4294
3460187;265024;Y60-64;True;female;G;False;False;3460187;7333
490923;266824;Y25-29;True;female;M;False;False;490923;4294
522981;266824;Y25-29;True;female;K;False;False;522981;9345
495720;269904;Y25-29;False;female;J;False;False;495720;4294
496561;269904;Y25-29;False;female;M;False;False;496561;9345
523574;282928;Y25-29;True;female;M;False;False;523574;4294
1344011;282928;Y35-39;False;female;UNK;True;False;1344011;4658
611936;328871;Y25-29;False;female;G;False;False;611936;4294
743786;328871;Y25-29;True;female;L;False;True;743786;39197
626805;329052;Y25-29;True;female;G;False;False;626805;4294
743977;329052;Y25-29;True;female;M;False;False;743977;37450
612333;329052;Y25-29;True;female;I;True;True;612333;40213
787170;379767;Y25-29;False;female;NAP;False;False;787170;4294
1238700;414560;Y30-34;True;female;A;False;False;1238700;40147
840115;414560;Y30-34;True;female;O;True;False;840115;6208
1082567;430498;Y30-34;True;female;P;False;False;1082567;40147
859063;430498;Y30-34;False;female;Q;False;False;859063;48461
1137571;430498;Y30-34;True;female;Q;True;True;1137571;18245
1003198;430498;Y30-34;False;female;NAP;True;True;1003198;18245
1003252;430498;Y30-34;False;female;NAP;True;False;1003252;48953
1081234;430498;Y30-34;True;female;N;True;False;1081234;46200
868198;437485;Y30-34;False;female;Q;False;False;868198;40147
1223205;437485;Y30-34;False;female;NAP;True;False;1223205;21025
1198043;437485;Y30-34;True;female;P;True;False;1198043;41428
1230339;437485;Y30-34;False;female;M;False;False;1230339;16727
932373;437485;Y30-34;False;female;U;True;False;932373;41453
881658;444049;Y30-34;True;female;T;False;False;881658;40147
900654;444049;Y30-34;True;male;Q;False;False;900654;16490
943148;444049;Y30-34;False;male;J;True;False;943148;4207
877639;444049;Y30-34;False;female;NAP;True;True;877639;46627
879629;444049;Y30-34;True;female;P;True;True;879629;46627
987604;497786;Y30-34;False;female;A;False;False;987604;40147
1003360;497786;Y30-34;False;female;NAP;True;False;1003360;40154
988560;497786;Y30-34;False;female;H;True;False;988560;16078
1403402;578842;Y35-39;True;female;R;False;False;1403402;40147
1256330;578842;Y35-39;False;female;NAP;True;False;1256330;15606
1325187;616506;Y35-39;False;female;NAP;False;False;1325187;40147
1634312;616506;Y35-39;True;female;N;True;True;1634312;4674
1633699;642189;Y35-39;True;female;I;False;False;1633699;40147
1387068;642189;Y35-39;False;female;N;True;False;1387068;37117
1387205;642189;Y35-39;True;female;N;True;False;1387205;48475
2527831;642189;Y45-49;True;female;G;True;False;2527831;17161
2378155;642189;Y45-49;False;female;C;True;False;2378155;45487
2528400;642189;Y45-49;True;female;N;True;False;2528400;37457
2436360;642189;Y45-49;True;female;F;True;False;2436360;48207
1780481;763690;Y40-44;False;female;N;False;False;1780481;40147
1763394;763690;Y40-44;True;female;J;True;False;1763394;17058
2687619;763690;Y50-54;False;male;F;False;True;2687619;24598
1977464;788727;Y40-44;True;female;T;False;False;1977464;40147
1800251;788727;Y40-44;True;female;P;True;False;1800251;22157
1799223;788727;Y40-44;False;female;NAP;False;False;1799223;37512
1848617;811246;Y40-44;False;female;C;False;False;1848617;40147
1954910;824335;Y40-44;True;female;UNK;False;False;1954910;40147
1879494;824335;Y40-44;True;female;R;False;True;1879494;19621
43542;30397;Y15-19;False;female;NAP;True;False;43542;48534
82607;45372;Y15-19;True;female;A;True;False;82607;48534
3171620;45372;Y55-59;False;female;Q;True;True;3171620;26894
82620;45372;Y15-19;True;female;C;False;False;82620;6607
88478;45372;Y15-19;False;female;NAP;False;False;88478;22960
179255;49367;Y20-24;True;female;C;True;False;179255;48534
168493;49367;Y20-24;False;female;Q;True;False;168493;17239
90459;49367;Y20-24;True;female;K;True;False;90459;15340
168369;49367;Y20-24;True;female;Q;True;False;168369;26878
167129;49367;Y20-24;False;female;G;True;True;167129;42533
167914;49367;Y20-24;False;female;N;False;False;167914;11045
91032;49843;Y20-24;True;female;O;True;False;91032;48534
91883;49843;Y20-24;False;female;NAP;True;False;91883;37518
108405;49843;Y20-24;True;female;A;True;False;108405;25449
129480;82360;Y20-24;True;female;H;True;False;129480;48534
159052;82360;Y20-24;False;female;NAP;True;False;159052;39840
2846159;82360;Y50-54;True;male;A;True;True;2846159;29215
130620;83357;Y20-24;True;female;O;True;False;130620;48534
2983227;83357;Y50-54;True;male;F;True;False;2983227;22402
2847409;83357;Y50-54;False;male;N;True;False;2847409;39172
235930;84276;Y20-24;True;female;I;True;False;235930;48534
131785;84276;Y20-24;True;female;I;False;False;131785;9345
133453;84276;Y20-24;True;female;P;False;True;133453;6428
301701;84276;Y20-24;True;female;S;True;False;301701;44841
319643;84276;Y20-24;True;female;T;True;False;319643;18064
140394;90621;Y20-24;False;female;I;True;False;140394;48534
3716362;90621;Y85-89;False;male;NAP;False;False;3716362;36438
251077;90726;Y20-24;True;female;O;True;False;251077;48534
140553;90726;Y20-24;True;female;I;True;True;140553;20847
3715961;90726;Y85-89;False;male;NAP;True;True;3715961;43033
251087;90726;Y20-24;False;female;O;False;False;251087;10691
240394;90726;Y20-24;False;female;NAP;True;False;240394;43288
196577;90882;Y20-24;True;female;N;True;False;196577;48534
141492;90882;Y20-24;True;female;N;False;False;141492;37394
250612;90882;Y20-24;False;female;I;False;False;250612;16552
241068;90882;Y20-24;False;female;NAP;True;False;241068;37517
140801;90882;Y20-24;False;female;J;True;False;140801;27198
163787;105437;Y20-24;True;female;N;True;False;163787;48534
259884;105437;Y20-24;False;female;G;False;False;259884;20035
163905;105475;Y20-24;False;female;N;True;False;163905;48534
171179;108498;Y20-24;True;female;G;True;False;171179;48534
1691808;108498;Y35-39;True;male;C;True;False;1691808;5411
240788;123185;Y20-24;False;female;NAP;True;False;240788;48534
196194;123185;Y20-24;False;female;N;True;False;196194;24408
416338;219987;Y25-29;True;female;P;True;False;416338;48534
1680685;219987;Y35-39;False;female;P;True;False;1680685;22930
1294817;219987;Y35-39;False;female;NAP;True;False;1294817;37171
436899;234789;Y25-29;True;female;S;True;False;436899;48534
510788;234789;Y25-29;True;female;M;True;True;510788;16717
683647;234789;Y25-29;False;female;NAP;True;False;683647;30552
449180;240630;Y25-29;False;female;NAP;True;False;449180;48534
449494;240630;Y25-29;False;female;NAP;True;False;449494;20916
612501;240630;Y25-29;True;female;J;True;False;612501;4299
485665;240630;Y25-29;False;female;S;True;True;485665;48720
513612;250893;Y25-29;False;female;NAP;True;False;513612;48534
474989;250893;Y25-29;True;female;Q;True;False;474989;47949
488300;250893;Y25-29;False;female;NAP;True;False;488300;16248
463449;250893;Y25-29;False;female;O;True;False;463449;16650
496693;270482;Y25-29;False;female;M;True;False;496693;48534
1336414;270482;Y35-39;False;female;H;True;False;1336414;22262
1295842;270482;Y35-39;False;female;NAP;True;False;1295842;28269
1340221;270482;Y35-39;False;female;S;True;False;1340221;46497
605771;315831;Y25-29;False;female;NAP;True;False;605771;48534
723967;315831;Y25-29;True;female;I;False;False;723967;16552
624076;315831;Y25-29;False;female;NAP;True;True;624076;16717
583662;315831;Y25-29;True;female;I;True;False;583662;48195
623914;315831;Y25-29;False;female;NAP;True;False;623914;24408
665708;347422;Y25-29;True;female;G;True;False;665708;48534
665885;347422;Y25-29;True;female;H;True;False;665885;19994
235970;141600;Y20-24;True;female;I;False;False;235970;37169
300602;141600;Y20-24;True;female;I;False;True;300602;4467
436614;234603;Y25-29;True;female;Q;False;False;436614;37169
1347029;234603;Y35-39;False;female;A;True;False;1347029;33408
1500723;234603;Y35-39;False;female;Q;True;False;1500723;27310
462923;250216;Y25-29;False;female;I;False;False;462923;37169
702427;250216;Y25-29;False;female;NAP;True;False;702427;44097
3538198;250216;Y60-64;False;female;Q;True;False;3538198;38817
475292;250216;Y25-29;False;female;S;True;False;475292;47534
462532;250216;Y25-29;False;female;G;True;False;462532;47463
524801;283474;Y25-29;True;female;O;False;False;524801;37169
567180;283474;Y25-29;False;female;G;True;False;567180;19909
2789;1665;Y10-14;False;male;NAP;False;True;2789;37293
2829;1665;Y10-14;False;male;NAP;False;False;2829;16346
2647285;205783;Y5-9;False;male;NAP;False;True;2647285;37293
399078;205783;Y25-29;False;male;N;False;True;399078;48852
469025;205783;Y25-29;False;male;G;False;False;469025;17664
2792;1668;Y10-14;False;male;NAP;False;True;2792;48365
3527926;588178;Y60-64;True;female;O;True;False;3527926;16018
1306704;588178;Y35-39;True;female;H;True;False;1306704;27310
1275234;588178;Y35-39;False;female;NAP;True;False;1275234;23169
3418540;588691;Y60-64;True;female;C;True;False;3418540;16018
3419887;588691;Y60-64;True;female;Q;True;False;3419887;40673
1275856;588691;Y35-39;True;female;O;False;False;1275856;37512
1700701;588691;Y35-39;True;female;N;True;False;1700701;22142
3648725;629617;Y70-74;True;female;S;True;False;3648725;16018
1441590;629617;Y35-39;True;male;D;True;False;1441590;37443
1382506;629617;Y35-39;False;male;M;True;False;1382506;43050
1409475;629617;Y35-39;False;male;C;True;True;1409475;43077
1365440;629617;Y35-39;True;male;O;True;True;1365440;48708
3558985;727362;Y60-64;True;female;J;True;False;3558985;16018
1690370;727362;Y35-39;True;female;M;True;False;1690370;40666
3406002;1331164;Y60-64;False;female;N;True;False;3406002;16018
3458302;1331164;Y60-64;True;female;J;True;True;3458302;37372
3428269;1331164;Y60-64;True;female;G;True;False;3428269;35923
3574152;1332159;Y65-69;True;female;M;True;False;3574152;16018
3410360;1332159;Y60-64;False;male;C;True;False;3410360;43837
3569780;1332159;Y65-69;False;female;NAP;True;True;3569780;46305
3527942;586326;Y60-64;False;female;O;True;False;3527942;45065
1273173;586326;Y35-39;False;female;C;True;True;1273173;18245
1307288;586326;Y35-39;True;female;K;True;False;1307288;43128
1275205;586326;Y35-39;False;female;NAP;True;False;1275205;36830
3536248;843971;Y60-64;False;female;NAP;True;False;3536248;45065
1981032;843971;Y40-44;False;male;F;True;False;1981032;38858
2049692;843971;Y40-44;True;male;F;True;False;2049692;4147
1930960;843971;Y40-44;False;male;NAP;True;False;1930960;37443
2051306;843971;Y40-44;False;male;N;True;True;2051306;27075
3607877;1382259;Y65-69;False;female;NAP;True;False;3607877;45065
3605136;1382259;Y65-69;False;female;NAP;True;True;3605136;22976
3696830;1382259;Y80-84;False;female;NAP;False;False;3696830;28752
26094;1865;Y15-19;False;male;NAP;False;True;26094;15821
51061;1865;Y15-19;False;male;NAP;False;False;51061;4096
3066;1865;Y15-19;True;male;D;True;False;3066;25911
17529;1865;Y15-19;False;male;NAP;True;True;17529;37081
86892;39166;Y15-19;True;male;R;False;True;86892;15821
62043;39166;Y15-19;False;male;N;True;False;62043;25892
3622177;39166;Y65-69;False;male;NAP;True;False;3622177;16564
3583674;39166;Y65-69;True;male;N;True;False;3583674;43837
86837;39166;Y15-19;True;male;F;True;False;86837;30441
3600165;39166;Y65-69;False;male;NAP;True;False;3600165;6275
94457;52856;Y20-24;True;male;K;False;True;94457;15821
1287359;52856;Y35-39;True;male;C;True;False;1287359;48215
1381462;52856;Y35-39;True;male;I;True;False;1381462;22963
1478041;52856;Y35-39;False;male;NAP;True;False;1478041;48563
177022;111771;Y20-24;False;male;M;False;True;177022;15821
444336;204387;Y25-29;True;male;K;False;True;444336;15821
501559;204387;Y25-29;False;male;H;False;True;501559;48852
504084;204387;Y25-29;False;male;N;False;True;504084;46806
397357;204387;Y25-29;False;male;I;True;False;397357;19668
506246;272984;Y25-29;False;male;U;False;True;506246;15821
504334;272984;Y25-29;True;male;N;False;True;504334;48852
570546;272984;Y25-29;False;male;G;True;True;570546;48834
587183;317078;Y25-29;False;male;G;False;True;587183;15821
718232;317078;Y25-29;True;male;F;True;False;718232;28891
643094;317078;Y25-29;True;male;N;True;True;643094;6509
749726;369167;Y25-29;True;male;O;False;True;749726;15821
2597237;369167;Y45-49;True;male;S;True;False;2597237;42009
2594842;369167;Y45-49;False;male;G;True;False;2594842;35942
94894;53267;Y20-24;False;male;N;False;False;94894;4096
1383648;53267;Y35-39;False;male;P;True;False;1383648;48867
320228;53267;Y20-24;False;male;NAP;True;False;320228;42497
95434;53757;Y20-24;False;male;NAP;False;False;95434;4096
1344117;53757;Y35-39;False;male;NAP;True;True;1344117;48801
1382997;53757;Y35-39;False;male;N;True;False;1382997;40118
1460861;53757;Y35-39;False;male;C;True;False;1460861;36933
137079;88203;Y20-24;True;male;N;False;False;137079;4096
206742;88203;Y20-24;True;male;F;False;True;206742;40055
242658;88203;Y20-24;False;male;I;False;True;242658;21168
153729;98847;Y20-24;False;male;D;False;False;153729;4096
348011;98847;Y20-24;False;male;N;True;True;348011;24599
175443;110576;Y20-24;False;male;C;False;False;175443;4096
272408;110576;Y20-24;False;male;N;False;False;272408;37547
227321;110576;Y20-24;False;male;NAP;True;True;227321;4477
193892;122425;Y20-24;False;male;P;False;False;193892;4096
373640;122425;Y20-24;False;male;NAP;True;False;373640;43898
366425;122425;Y20-24;False;male;G;True;False;366425;16684
319849;174196;Y20-24;False;male;NAP;False;False;319849;4096
1328649;174196;Y35-39;True;male;J;True;False;1328649;48867
1410669;174196;Y35-39;False;male;G;True;False;1410669;30662
366041;188590;Y20-24;False;male;C;False;False;366041;4096
395126;202343;Y25-29;False;male;C;False;False;395126;4096
395745;202343;Y25-29;False;male;F;False;True;395745;37144
503629;202343;Y25-29;False;male;M;False;False;503629;25965
572530;202343;Y25-29;False;male;O;True;True;572530;30946
469314;208192;Y25-29;True;male;H;False;False;469314;4096
502533;208192;Y25-29;True;male;I;False;False;502533;28586
